NameID,year,Maker,Type,Name,Sales,Model,Nippyo,price,kata,capacity,FuelType,FuelEfficiency,HH,size,hppw,share,share0,hppw_sum_own,FuelEfficiency_sum_own,size_sum_own,hppw_sqr_sum_own,FuelEfficiency_sqr_sum_own,size_sqr_sum_own,group_n,hppw_sum_mkt,FuelEfficiency_sum_mkt,size_sum_mkt,hppw_sqr_sum_mkt,FuelEfficiency_sqr_sum_mkt,size_sqr_sum_mkt,mkt_n,iv_BLP_own_hppw,iv_BLP_other_hppw,iv_BLP_own_FuelEfficiency,iv_BLP_other_FuelEfficiency,iv_BLP_own_size,iv_BLP_other_size,iv_GH_own_hppw,iv_GH_other_hppw,iv_GH_own_FuelEfficiency,iv_GH_other_FuelEfficiency,iv_GH_own_size,iv_GH_other_size,logit_share
15,2014,Audi,Foreign,A3シリーズ,10400,1.4 TFSI,0,3.2225806451612904,DBA-8VCXS,5,ハイオク,19.5,55952365,11.19418125,0.09242424242424242,0.00018587239341893768,0.9188134228106355,0.2093073593073593,33.3,23.598341249999997,0.022203903600007496,570.69,279.1728791634515,2,16.45478145311033,2924.6,1942.3567615,1.8490253696186427,57529.840000000004,23601.028556493275,167,0.11688311688311688,16.24547409380297,13.799999999999997,2891.2999999999997,12.404159999999997,1918.75842025,0.0005982365397949815,0.23333989110354114,32.49000000000012,6939.700000000012,1.4640485754515566,1040.096101390991,-8.505777977376182
15,2015,Audi,Foreign,A3シリーズ,10604,1.4 TFSI,0,3.0269700000000004,DBA-8VCXS,5,ハイオク,19.5,56412140,11.19418125,0.09242424242424242,0.00018797372338649092,0.9279170405519096,0.09242424242424242,19.5,11.19418125,0.008542240587695133,380.25,125.30969385785156,1,16.27632479257732,3019.4,1924.67783025,1.833051919893631,62351.38,23541.060479133932,165,0.0,16.183900550153076,0.0,2999.9,0.0,1913.483649,0.0,0.2338676400535813,0.0,7336.029999999999,0.0,1126.7750063289714,-8.504395427974758
15,2016,Audi,Foreign,A3シリーズ,8063,1.4 TFSI,0,3.28,DBA-8VCXS,5,ハイオク,19.5,56950757,11.19418125,0.09242424242424242,0.00014157845171399564,0.9300480413280547,0.2158008658008658,37.9,23.652913249999997,0.0237640317835123,718.81,280.52969690567556,2,16.71282005358322,3176.1,1974.399901,1.9052591712381393,67586.05,24147.53887418939,169,0.12337662337662338,16.497019187782353,18.4,3138.2,12.458731999999998,1950.74698775,0.0009580498866213136,0.2586003162217638,1.2100000000000364,7979.190000000017,1.5990885993256256,1119.697344014865,-8.790137528618786
16,2006,Audi,Foreign,A4シリーズ,6066,2.0 アトラクション,0,3.7925,GH-8EALT,5,ハイオク,11.2,51102005,11.605093499999999,0.08843537414965986,0.0001187037573183283,0.9152275336359111,0.16343537414965986,23.4,22.420219249999995,0.013445815400990328,274.28,251.64514013205525,2,16.324308027334435,2414.4,1863.32285775,1.7760149708034658,38911.12,22009.511367786446,165,0.075,16.160872653184775,12.2,2391.0,10.815125749999996,1840.9026385,0.00018050927854134854,0.17897642642509526,1.0,5525.1600000000035,0.6240490460401134,982.7175477059791,-8.950297028966576
16,2007,Audi,Foreign,A4シリーズ,5258,2.0 アトラクション,0,3.8952777777777783,ABA-8EALT,5,ハイオク,11.2,51713048,11.605093499999999,0.08843537414965986,0.0001016764666433895,0.9201741889203668,0.31268910549294343,35.4,33.110987249999994,0.0357224917208834,418.28,365.93766056187917,3,16.366041457452244,2417.4,1872.269921125,1.785285944973674,38762.92,22237.87679725573,165,0.22425373134328358,16.0533523519593,24.2,2382.0,21.505893749999995,1839.158933875,0.0038793818502725515,0.17716710500953736,1.6400000000000432,5309.120000000003,1.460040165990307,1002.5839720207077,-9.110522390379032
16,2008,Audi,Foreign,A4シリーズ,5976,1.8 TFSI,0,4.245243407707911,ABA-8KCAB,5,ハイオク,12.2,52324877,12.36474,0.10596026490066225,0.00011420953746341343,0.9235641012591391,0.34579370638887336,40.0,33.883253499999995,0.041708937947650675,542.48,384.41938831019417,3,16.37378048906398,2448.6,1872.2713685,1.8357273977530044,39436.96,22275.939130751853,165,0.23983344148821112,16.027986782675104,27.8,2408.6,21.518513499999997,1838.3881150000002,0.0021108857012125323,0.2162266026988191,13.000000000000057,4236.719999999994,5.164534349814261,1196.7984536626464,-8.997960678253706
16,2009,Audi,Foreign,A4シリーズ,6587,1.8 TFSI,0,4.3372222222222225,ABA-8KCDH,5,ハイオク,13.4,52877802,12.36474,0.10596026490066225,0.000124570230812544,0.9291896626111653,0.1965399750455898,29.200000000000003,23.192485499999997,0.019432261627757606,429.20000000000005,270.1268678803702,2,16.69709338780471,2451.2,1912.1876505,1.894771883858094,39451.98,23050.60415813513,166,0.09057971014492754,16.50055341275912,15.800000000000002,2422.0,10.827745499999997,1888.995165,0.00023656146459415453,0.21985634998560677,5.759999999999991,3561.0200000000114,2.3623520930302675,1140.0435611769572,-8.91719849500419
16,2010,Audi,Foreign,A4シリーズ,5660,1.8 TFSI,0,4.503264248704664,ABA-8KCDH,5,ハイオク,13.4,53362801,12.36474,0.10596026490066225,0.00010606639632728425,0.9249569564386247,0.32519851163095564,42.0,34.989126125,0.035985280664045535,599.1200000000001,409.2875979157706,3,17.14363156037787,2569.6,1952.225655375,1.946219010977117,42192.38,23463.32984749878,170,0.2192382467302934,16.818433048746915,28.6,2527.6,22.624386125,1917.23652925,0.0007517730020667746,0.2210679704102123,12.200000000000102,3840.100000000006,2.685088992905605,1173.8746539149215,-9.073437203368181
16,2011,Audi,Foreign,A4シリーズ,5220,1.8 TFSI,0,4.512616822429907,ABA-8KCDH,5,ハイオク,13.4,53783435,12.36474,0.10596026490066225,9.705590578214277e-05,0.9389811007794501,0.29906098344895116,49.4,33.139717499999996,0.02994281879179969,831.48,369.0742923421942,3,16.021957727130758,2513.9,1844.750029365,1.819955281766739,43068.89,22207.674376698942,160,0.19310071854828892,15.722896743681806,36.0,2464.5,20.7749775,1811.610311865,0.00024838994984836826,0.22073755987987864,46.24000000000001,4379.729999999996,8.206697023094222,1041.6459663106652,-9.177263470274386
16,2012,Audi,Foreign,A4シリーズ,4797,2.0 TFSI,0,4.56923076923077,DBA-8KCDN,5,ハイオク,13.8,54171475,12.404159999999997,0.11688311688311688,8.855213929471183e-05,0.9197618488328037,0.30998383543140573,49.8,33.179137499999996,0.03237690406629354,842.36,370.05068238019413,3,16.495104683102713,2709.1,1924.543923125,1.8478951756189759,48757.65,23198.86759103786,167,0.19310071854828886,16.185120847671307,36.0,2659.2999999999997,20.7749775,1891.364785625,0.0008981393660188915,0.27249626196043586,39.19999999999993,5750.770000000019,8.521577872994214,1140.7964602596621,-9.24827853244149
16,2013,Audi,Foreign,A4シリーズ,6227,2.0 TFSI,0,4.550310559006212,DBA-8KCDN,5,ハイオク,13.8,54594744,12.404159999999997,0.11688311688311688,0.00011405859875448817,0.9195631909181587,0.31182836771072064,52.7,33.54557325,0.03271446076404958,947.05,378.1203036252755,3,15.850302804604652,2814.9,1891.172852125,1.7281824034877762,54138.71,22804.643189078004,164,0.19494525082760378,15.538474436893932,38.900000000000006,2762.2000000000003,21.14141325,1857.627278875,0.0008045066997792415,0.26262504012042287,63.84999999999991,7615.779999999984,7.500543772635524,1113.883744594088,-8.994941703303814
